Customer ID,Age,Gender,Category,Purchase Amount (USD),Previous Purchases,Frequency of Purchases,Subscription Status,Review Rating,Cluster,Segment
2226,38,Male,Accessories,64,18,Annually,No,4.8,0,🛒 Frequent Shoppers
2227,22,Male,Clothing,72,28,Annually,No,4.8,0,🛒 Frequent Shoppers
2228,40,Male,Accessories,74,42,Fortnightly,No,4.4,0,🛒 Frequent Shoppers
2229,54,Male,Accessories,50,5,Weekly,No,3.7,0,🛒 Frequent Shoppers
2230,70,Male,Clothing,97,50,Monthly,No,3.9,0,🛒 Frequent Shoppers
2231,52,Male,Footwear,36,33,Fortnightly,No,3.8,0,🛒 Frequent Shoppers
2232,34,Male,Outerwear,49,1,Weekly,No,4.1,0,🛒 Frequent Shoppers
2233,65,Male,Footwear,64,14,Fortnightly,No,4.0,0,🛒 Frequent Shoppers
2234,38,Male,Clothing,31,48,Monthly,No,4.5,0,🛒 Frequent Shoppers
2235,35,Male,Footwear,66,26,Weekly,No,4.0,0,🛒 Frequent Shoppers
2236,40,Male,Clothing,82,44,Annually,No,4.5,0,🛒 Frequent Shoppers
2237,23,Male,Clothing,88,18,Fortnightly,No,2.7,0,🛒 Frequent Shoppers
2238,45,Male,Footwear,34,31,Every 3 Months,No,3.8,0,🛒 Frequent Shoppers
2239,40,Male,Footwear,84,18,Weekly,No,3.8,0,🛒 Frequent Shoppers
2240,42,Male,Accessories,96,41,Every 3 Months,No,3.8,0,🛒 Frequent Shoppers
2241,57,Male,Footwear,71,18,Every 3 Months,No,4.3,0,🛒 Frequent Shoppers
2242,18,Male,Outerwear,77,3,Bi-Weekly,No,3.5,0,🛒 Frequent Shoppers
2243,18,Male,Clothing,66,5,Bi-Weekly,No,3.8,0,🛒 Frequent Shoppers
2244,56,Male,Clothing,21,13,Annually,No,3.7,0,🛒 Frequent Shoppers
2245,35,Male,Clothing,37,22,Annually,No,4.8,0,🛒 Frequent Shoppers
2246,49,Male,Clothing,90,45,Fortnightly,No,4.9,0,🛒 Frequent Shoppers
2247,49,Male,Outerwear,96,39,Every 3 Months,No,4.3,0,🛒 Frequent Shoppers
2248,34,Male,Accessories,37,18,Annually,No,4.4,0,🛒 Frequent Shoppers
2249,63,Male,Clothing,66,19,Fortnightly,No,3.4,0,🛒 Frequent Shoppers
2250,42,Male,Accessories,45,29,Weekly,No,4.3,0,🛒 Frequent Shoppers
2251,41,Male,Footwear,89,19,Weekly,No,4.6,0,🛒 Frequent Shoppers
2252,26,Male,Footwear,94,22,Monthly,No,3.8,0,🛒 Frequent Shoppers
2253,48,Male,Footwear,96,21,Annually,No,3.9,0,🛒 Frequent Shoppers
2254,62,Male,Clothing,31,22,Monthly,No,2.6,0,🛒 Frequent Shoppers
2255,24,Male,Accessories,79,44,Every 3 Months,No,4.2,0,🛒 Frequent Shoppers
2256,48,Male,Outerwear,39,42,Quarterly,No,4.6,0,🛒 Frequent Shoppers
2257,31,Male,Clothing,22,33,Quarterly,No,5.0,0,🛒 Frequent Shoppers
2258,41,Male,Clothing,32,6,Annually,No,4.2,0,🛒 Frequent Shoppers
2259,24,Male,Clothing,71,44,Every 3 Months,No,4.3,0,🛒 Frequent Shoppers
2260,60,Male,Clothing,96,24,Annually,No,3.3,0,🛒 Frequent Shoppers
2261,38,Male,Accessories,82,16,Quarterly,No,4.9,0,🛒 Frequent Shoppers
2262,58,Male,Accessories,76,12,Fortnightly,No,4.4,0,🛒 Frequent Shoppers
2263,53,Male,Accessories,22,50,Monthly,No,3.1,0,🛒 Frequent Shoppers
2264,44,Male,Accessories,40,42,Quarterly,No,3.5,0,🛒 Frequent Shoppers
2265,51,Male,Accessories,92,50,Monthly,No,3.9,0,🛒 Frequent Shoppers
2266,36,Male,Outerwear,94,10,Quarterly,No,3.9,0,🛒 Frequent Shoppers
2267,20,Male,Clothing,44,32,Weekly,No,4.3,0,🛒 Frequent Shoppers
2268,32,Male,Accessories,49,37,Weekly,No,3.8,0,🛒 Frequent Shoppers
2269,66,Male,Clothing,26,15,Monthly,No,2.7,0,🛒 Frequent Shoppers
2270,49,Male,Clothing,38,27,Annually,No,4.4,0,🛒 Frequent Shoppers
2271,27,Male,Clothing,72,7,Weekly,No,3.5,0,🛒 Frequent Shoppers
2272,29,Male,Clothing,99,49,Quarterly,No,3.4,0,🛒 Frequent Shoppers
2273,29,Male,Outerwear,38,44,Monthly,No,4.0,0,🛒 Frequent Shoppers
2274,55,Male,Outerwear,96,13,Bi-Weekly,No,4.8,0,🛒 Frequent Shoppers
2275,57,Male,Clothing,27,38,Fortnightly,No,4.5,0,🛒 Frequent Shoppers
2276,29,Male,Clothing,24,10,Weekly,No,4.4,0,🛒 Frequent Shoppers
2277,31,Male,Clothing,82,25,Weekly,No,4.1,0,🛒 Frequent Shoppers
2278,25,Male,Accessories,56,18,Quarterly,No,4.6,0,🛒 Frequent Shoppers
2279,61,Male,Accessories,25,6,Every 3 Months,No,3.8,0,🛒 Frequent Shoppers
2280,53,Male,Footwear,67,35,Quarterly,No,2.9,0,🛒 Frequent Shoppers
2281,22,Male,Footwear,21,31,Fortnightly,No,2.8,0,🛒 Frequent Shoppers
2282,28,Male,Clothing,27,41,Annually,No,3.0,0,🛒 Frequent Shoppers
2283,18,Male,Footwear,97,8,Annually,No,4.2,0,🛒 Frequent Shoppers
2284,44,Male,Accessories,45,34,Fortnightly,No,4.1,0,🛒 Frequent Shoppers
2285,32,Male,Clothing,63,20,Annually,No,4.1,0,🛒 Frequent Shoppers
2286,34,Male,Accessories,100,38,Every 3 Months,No,4.6,0,🛒 Frequent Shoppers
2287,67,Male,Clothing,38,35,Quarterly,No,2.5,0,🛒 Frequent Shoppers
2288,66,Male,Clothing,45,6,Annually,No,3.0,0,🛒 Frequent Shoppers
2289,28,Male,Accessories,91,50,Weekly,No,3.8,0,🛒 Frequent Shoppers
2290,70,Male,Clothing,82,47,Weekly,No,4.1,0,🛒 Frequent Shoppers
2291,37,Male,Footwear,48,23,Quarterly,No,3.3,0,🛒 Frequent Shoppers
2292,28,Male,Outerwear,30,13,Quarterly,No,5.0,0,🛒 Frequent Shoppers
2293,43,Male,Clothing,34,31,Monthly,No,3.8,0,🛒 Frequent Shoppers
2294,37,Male,Clothing,68,16,Every 3 Months,No,3.3,0,🛒 Frequent Shoppers
2295,54,Male,Accessories,95,40,Annually,No,5.0,0,🛒 Frequent Shoppers
2296,50,Male,Accessories,22,45,Quarterly,No,2.9,0,🛒 Frequent Shoppers
2297,46,Male,Accessories,88,50,Every 3 Months,No,2.5,0,🛒 Frequent Shoppers
2298,60,Male,Clothing,83,1,Quarterly,No,4.7,0,🛒 Frequent Shoppers
2299,40,Male,Accessories,87,10,Every 3 Months,No,2.9,0,🛒 Frequent Shoppers
2300,64,Male,Outerwear,57,48,Every 3 Months,No,3.7,0,🛒 Frequent Shoppers
2301,18,Male,Outerwear,88,38,Monthly,No,4.4,0,🛒 Frequent Shoppers
2302,37,Male,Clothing,20,21,Annually,No,2.9,0,🛒 Frequent Shoppers
2303,36,Male,Accessories,39,38,Monthly,No,3.6,0,🛒 Frequent Shoppers
2304,51,Male,Accessories,71,31,Fortnightly,No,4.8,0,🛒 Frequent Shoppers
2305,26,Male,Clothing,73,9,Fortnightly,No,4.7,0,🛒 Frequent Shoppers
2306,68,Male,Accessories,63,47,Weekly,No,2.6,0,🛒 Frequent Shoppers
2307,27,Male,Accessories,78,8,Bi-Weekly,No,3.4,0,🛒 Frequent Shoppers
2308,28,Male,Clothing,96,30,Annually,No,3.5,0,🛒 Frequent Shoppers
2309,49,Male,Accessories,81,22,Quarterly,No,3.4,0,🛒 Frequent Shoppers
2310,70,Male,Clothing,95,3,Quarterly,No,5.0,0,🛒 Frequent Shoppers
2311,30,Male,Accessories,68,15,Monthly,No,4.6,0,🛒 Frequent Shoppers
2312,27,Male,Footwear,28,10,Every 3 Months,No,4.8,0,🛒 Frequent Shoppers
2313,19,Male,Clothing,30,19,Every 3 Months,No,3.7,0,🛒 Frequent Shoppers
2314,64,Male,Clothing,31,36,Fortnightly,No,4.7,0,🛒 Frequent Shoppers
2315,42,Male,Accessories,95,12,Every 3 Months,No,4.4,0,🛒 Frequent Shoppers
2316,69,Male,Clothing,79,49,Quarterly,No,3.5,0,🛒 Frequent Shoppers
2317,28,Male,Footwear,39,7,Annually,No,3.8,0,🛒 Frequent Shoppers
2318,47,Male,Outerwear,34,28,Monthly,No,4.7,0,🛒 Frequent Shoppers
2319,69,Male,Clothing,28,30,Annually,No,3.1,0,🛒 Frequent Shoppers
2320,56,Male,Footwear,38,29,Monthly,No,5.0,0,🛒 Frequent Shoppers
2321,28,Male,Footwear,55,9,Every 3 Months,No,3.7,0,🛒 Frequent Shoppers
2322,50,Male,Footwear,31,27,Fortnightly,No,3.0,0,🛒 Frequent Shoppers
2323,39,Male,Outerwear,84,21,Fortnightly,No,4.5,0,🛒 Frequent Shoppers
2324,35,Male,Accessories,93,36,Monthly,No,4.7,0,🛒 Frequent Shoppers
2325,59,Male,Outerwear,28,19,Annually,No,3.5,0,🛒 Frequent Shoppers
2326,44,Male,Footwear,55,47,Weekly,No,4.4,0,🛒 Frequent Shoppers
2327,66,Male,Clothing,63,38,Annually,No,2.6,0,🛒 Frequent Shoppers
2328,20,Male,Clothing,94,22,Bi-Weekly,No,4.2,0,🛒 Frequent Shoppers
2329,45,Male,Clothing,36,29,Bi-Weekly,No,2.6,0,🛒 Frequent Shoppers
2330,49,Male,Accessories,97,42,Annually,No,4.8,0,🛒 Frequent Shoppers
2331,60,Male,Accessories,63,47,Every 3 Months,No,2.9,0,🛒 Frequent Shoppers
2332,61,Male,Accessories,77,10,Bi-Weekly,No,4.3,0,🛒 Frequent Shoppers
2333,36,Male,Accessories,53,10,Monthly,No,2.6,0,🛒 Frequent Shoppers
2334,33,Male,Clothing,77,1,Every 3 Months,No,3.8,0,🛒 Frequent Shoppers
2335,49,Male,Footwear,79,7,Monthly,No,4.2,0,🛒 Frequent Shoppers
2336,31,Male,Outerwear,37,10,Fortnightly,No,3.9,0,🛒 Frequent Shoppers
2337,19,Male,Accessories,94,11,Weekly,No,3.1,0,🛒 Frequent Shoppers
2338,39,Male,Footwear,76,5,Annually,No,3.6,0,🛒 Frequent Shoppers
2339,66,Male,Footwear,68,21,Quarterly,No,4.0,0,🛒 Frequent Shoppers
2340,25,Male,Clothing,65,24,Quarterly,No,3.4,0,🛒 Frequent Shoppers
2341,63,Male,Clothing,24,37,Fortnightly,No,2.6,0,🛒 Frequent Shoppers
2342,56,Male,Outerwear,31,22,Every 3 Months,No,4.5,0,🛒 Frequent Shoppers
2343,20,Male,Clothing,89,16,Fortnightly,No,4.9,0,🛒 Frequent Shoppers
2344,58,Male,Clothing,49,44,Monthly,No,4.4,0,🛒 Frequent Shoppers
2345,34,Male,Footwear,92,14,Bi-Weekly,No,3.5,0,🛒 Frequent Shoppers
2346,28,Male,Clothing,32,23,Every 3 Months,No,3.3,0,🛒 Frequent Shoppers
2347,22,Male,Outerwear,67,46,Fortnightly,No,3.1,0,🛒 Frequent Shoppers
2348,37,Male,Accessories,64,46,Every 3 Months,No,4.2,0,🛒 Frequent Shoppers
2349,54,Male,Footwear,84,16,Every 3 Months,No,4.9,0,🛒 Frequent Shoppers
2350,65,Male,Clothing,34,40,Every 3 Months,No,3.9,0,🛒 Frequent Shoppers
2351,57,Male,Footwear,26,21,Annually,No,4.2,0,🛒 Frequent Shoppers
2352,38,Male,Clothing,50,25,Bi-Weekly,No,4.9,0,🛒 Frequent Shoppers
2353,70,Male,Footwear,46,25,Quarterly,No,2.8,0,🛒 Frequent Shoppers
2354,56,Male,Accessories,71,25,Every 3 Months,No,4.1,0,🛒 Frequent Shoppers
2355,56,Male,Clothing,78,27,Monthly,No,4.8,0,🛒 Frequent Shoppers
2356,22,Male,Clothing,35,12,Monthly,No,4.1,0,🛒 Frequent Shoppers
2357,57,Male,Accessories,58,27,Quarterly,No,3.0,0,🛒 Frequent Shoppers
2358,53,Male,Clothing,67,40,Bi-Weekly,No,4.2,0,🛒 Frequent Shoppers
2359,53,Male,Clothing,93,38,Quarterly,No,3.8,0,🛒 Frequent Shoppers
2360,19,Male,Accessories,81,44,Every 3 Months,No,3.3,0,🛒 Frequent Shoppers
2361,49,Male,Accessories,80,27,Every 3 Months,No,4.7,0,🛒 Frequent Shoppers
2362,44,Male,Accessories,64,30,Every 3 Months,No,4.3,0,🛒 Frequent Shoppers
2363,27,Male,Clothing,41,24,Monthly,No,2.7,0,🛒 Frequent Shoppers
2364,60,Male,Clothing,79,38,Bi-Weekly,No,4.2,0,🛒 Frequent Shoppers
2365,62,Male,Accessories,60,4,Quarterly,No,4.2,0,🛒 Frequent Shoppers
2366,52,Male,Footwear,91,32,Monthly,No,2.5,0,🛒 Frequent Shoppers
2367,30,Male,Footwear,66,32,Fortnightly,No,3.6,0,🛒 Frequent Shoppers
2368,66,Male,Clothing,85,28,Bi-Weekly,No,3.4,0,🛒 Frequent Shoppers
2369,29,Male,Accessories,38,6,Every 3 Months,No,3.3,0,🛒 Frequent Shoppers
2370,24,Male,Clothing,23,24,Monthly,No,4.6,0,🛒 Frequent Shoppers
2371,51,Male,Footwear,71,38,Weekly,No,3.9,0,🛒 Frequent Shoppers
2372,67,Male,Clothing,25,28,Annually,No,3.7,0,🛒 Frequent Shoppers
2373,50,Male,Footwear,39,9,Fortnightly,No,3.1,0,🛒 Frequent Shoppers
2374,37,Male,Clothing,20,21,Every 3 Months,No,4.9,0,🛒 Frequent Shoppers
2375,69,Male,Accessories,73,31,Monthly,No,4.7,0,🛒 Frequent Shoppers
2376,60,Male,Accessories,63,18,Quarterly,No,2.9,0,🛒 Frequent Shoppers
2377,21,Male,Accessories,94,5,Weekly,No,4.1,0,🛒 Frequent Shoppers
2378,44,Male,Clothing,94,22,Annually,No,4.0,0,🛒 Frequent Shoppers
2379,26,Male,Accessories,71,37,Bi-Weekly,No,2.7,0,🛒 Frequent Shoppers
2380,40,Male,Accessories,77,22,Monthly,No,4.0,0,🛒 Frequent Shoppers
2381,41,Male,Accessories,66,36,Fortnightly,No,2.5,0,🛒 Frequent Shoppers
2382,62,Male,Footwear,23,23,Annually,No,4.5,0,🛒 Frequent Shoppers
2383,39,Male,Clothing,60,44,Weekly,No,3.9,0,🛒 Frequent Shoppers
2384,53,Male,Accessories,72,25,Annually,No,4.9,0,🛒 Frequent Shoppers
2385,24,Male,Clothing,35,40,Quarterly,No,3.3,0,🛒 Frequent Shoppers
2386,41,Male,Accessories,31,12,Weekly,No,3.8,0,🛒 Frequent Shoppers
2387,19,Male,Clothing,33,14,Monthly,No,2.9,0,🛒 Frequent Shoppers
2388,36,Male,Accessories,95,14,Monthly,No,4.0,0,🛒 Frequent Shoppers
2389,21,Male,Clothing,68,10,Annually,No,4.1,0,🛒 Frequent Shoppers
2390,25,Male,Outerwear,87,17,Every 3 Months,No,3.1,0,🛒 Frequent Shoppers
2391,65,Male,Clothing,64,24,Fortnightly,No,4.6,0,🛒 Frequent Shoppers
2392,42,Male,Clothing,74,31,Quarterly,No,4.6,0,🛒 Frequent Shoppers
2393,40,Male,Clothing,62,36,Annually,No,2.6,0,🛒 Frequent Shoppers
2394,58,Male,Clothing,97,38,Every 3 Months,No,5.0,0,🛒 Frequent Shoppers
2395,40,Male,Footwear,47,23,Fortnightly,No,2.9,0,🛒 Frequent Shoppers
2396,62,Male,Clothing,83,47,Bi-Weekly,No,3.5,0,🛒 Frequent Shoppers
2397,38,Male,Clothing,82,20,Weekly,No,3.7,0,🛒 Frequent Shoppers
2398,37,Male,Accessories,26,41,Monthly,No,2.9,0,🛒 Frequent Shoppers
2399,65,Male,Outerwear,81,44,Fortnightly,No,4.3,0,🛒 Frequent Shoppers
2400,55,Male,Clothing,44,31,Monthly,No,3.2,0,🛒 Frequent Shoppers
2401,43,Male,Accessories,88,11,Bi-Weekly,No,4.2,0,🛒 Frequent Shoppers
2402,43,Male,Footwear,76,25,Bi-Weekly,No,4.2,0,🛒 Frequent Shoppers
2403,45,Male,Accessories,89,31,Weekly,No,3.8,0,🛒 Frequent Shoppers
2404,64,Male,Clothing,22,40,Weekly,No,4.4,0,🛒 Frequent Shoppers
2405,28,Male,Clothing,33,23,Bi-Weekly,No,3.1,0,🛒 Frequent Shoppers
2406,69,Male,Clothing,97,5,Quarterly,No,5.0,0,🛒 Frequent Shoppers
2407,54,Male,Accessories,57,26,Weekly,No,4.7,0,🛒 Frequent Shoppers
2408,52,Male,Clothing,38,11,Bi-Weekly,No,3.0,0,🛒 Frequent Shoppers
2409,23,Male,Footwear,55,44,Every 3 Months,No,4.2,0,🛒 Frequent Shoppers
2410,26,Male,Accessories,37,47,Every 3 Months,No,3.0,0,🛒 Frequent Shoppers
2411,48,Male,Footwear,43,46,Monthly,No,3.7,0,🛒 Frequent Shoppers
2412,49,Male,Clothing,96,35,Every 3 Months,No,2.7,0,🛒 Frequent Shoppers
2413,53,Male,Outerwear,51,8,Bi-Weekly,No,4.3,0,🛒 Frequent Shoppers
2414,69,Male,Clothing,95,30,Weekly,No,2.7,0,🛒 Frequent Shoppers
2415,26,Male,Clothing,26,14,Bi-Weekly,No,3.7,0,🛒 Frequent Shoppers
2416,21,Male,Outerwear,34,30,Weekly,No,4.3,0,🛒 Frequent Shoppers
2417,59,Male,Footwear,83,26,Every 3 Months,No,4.0,0,🛒 Frequent Shoppers
2418,21,Male,Accessories,24,32,Fortnightly,No,3.3,0,🛒 Frequent Shoppers
2419,22,Male,Clothing,69,47,Every 3 Months,No,4.0,0,🛒 Frequent Shoppers
2420,26,Male,Clothing,40,11,Every 3 Months,No,2.7,0,🛒 Frequent Shoppers
2421,41,Male,Outerwear,87,28,Annually,No,4.2,0,🛒 Frequent Shoppers
2422,37,Male,Footwear,46,2,Every 3 Months,No,4.6,0,🛒 Frequent Shoppers
2423,30,Male,Accessories,82,45,Weekly,No,4.8,0,🛒 Frequent Shoppers
2424,49,Male,Accessories,81,7,Every 3 Months,No,2.8,0,🛒 Frequent Shoppers
2425,49,Male,Accessories,57,28,Bi-Weekly,No,4.5,0,🛒 Frequent Shoppers
2426,58,Male,Footwear,49,34,Quarterly,No,3.0,0,🛒 Frequent Shoppers
2427,70,Male,Outerwear,42,26,Every 3 Months,No,4.6,0,🛒 Frequent Shoppers
2428,27,Male,Outerwear,26,45,Quarterly,No,3.3,0,🛒 Frequent Shoppers
2429,65,Male,Clothing,38,34,Annually,No,4.4,0,🛒 Frequent Shoppers
2430,57,Male,Footwear,57,47,Fortnightly,No,4.4,0,🛒 Frequent Shoppers
2431,20,Male,Outerwear,100,42,Quarterly,No,4.3,0,🛒 Frequent Shoppers
2432,34,Male,Clothing,73,27,Every 3 Months,No,3.4,0,🛒 Frequent Shoppers
2433,59,Male,Outerwear,66,43,Monthly,No,2.8,0,🛒 Frequent Shoppers
2434,54,Male,Clothing,73,16,Bi-Weekly,No,3.4,0,🛒 Frequent Shoppers
2435,36,Male,Accessories,45,40,Monthly,No,5.0,0,🛒 Frequent Shoppers
2436,21,Male,Footwear,27,29,Bi-Weekly,No,4.5,0,🛒 Frequent Shoppers
2437,52,Male,Clothing,24,38,Quarterly,No,2.7,0,🛒 Frequent Shoppers
2438,43,Male,Footwear,59,34,Weekly,No,3.4,0,🛒 Frequent Shoppers
2439,32,Male,Clothing,20,30,Weekly,No,3.4,0,🛒 Frequent Shoppers
2440,55,Male,Accessories,44,45,Annually,No,2.8,0,🛒 Frequent Shoppers
2441,31,Male,Clothing,90,47,Annually,No,4.7,0,🛒 Frequent Shoppers
2442,45,Male,Accessories,36,5,Monthly,No,4.7,0,🛒 Frequent Shoppers
2443,53,Male,Clothing,95,50,Bi-Weekly,No,4.7,0,🛒 Frequent Shoppers
2444,24,Male,Accessories,30,24,Bi-Weekly,No,3.4,0,🛒 Frequent Shoppers
2445,47,Male,Accessories,65,15,Bi-Weekly,No,3.7,0,🛒 Frequent Shoppers
2446,63,Male,Accessories,96,50,Weekly,No,4.1,0,🛒 Frequent Shoppers
2447,38,Male,Clothing,65,7,Monthly,No,2.9,0,🛒 Frequent Shoppers
2448,59,Male,Clothing,47,10,Fortnightly,No,3.2,0,🛒 Frequent Shoppers
2449,54,Male,Accessories,25,38,Bi-Weekly,No,3.0,0,🛒 Frequent Shoppers
2450,26,Male,Outerwear,56,31,Fortnightly,No,4.1,0,🛒 Frequent Shoppers
2451,68,Male,Clothing,76,7,Quarterly,No,4.5,0,🛒 Frequent Shoppers
2452,41,Male,Clothing,60,27,Monthly,No,3.4,0,🛒 Frequent Shoppers
2453,68,Male,Clothing,67,45,Every 3 Months,No,4.1,0,🛒 Frequent Shoppers
2454,21,Male,Clothing,95,13,Annually,No,4.6,0,🛒 Frequent Shoppers
2455,32,Male,Accessories,72,33,Annually,No,4.6,0,🛒 Frequent Shoppers
2456,20,Male,Accessories,98,25,Every 3 Months,No,3.4,0,🛒 Frequent Shoppers
2457,59,Male,Clothing,83,5,Monthly,No,3.3,0,🛒 Frequent Shoppers
2458,53,Male,Accessories,37,23,Quarterly,No,3.6,0,🛒 Frequent Shoppers
2459,66,Male,Clothing,85,17,Weekly,No,4.6,0,🛒 Frequent Shoppers
2460,47,Male,Clothing,36,14,Weekly,No,4.3,0,🛒 Frequent Shoppers
2461,58,Male,Clothing,36,28,Annually,No,4.0,0,🛒 Frequent Shoppers
2462,28,Male,Accessories,86,19,Weekly,No,4.8,0,🛒 Frequent Shoppers
2463,68,Male,Clothing,99,31,Bi-Weekly,No,4.3,0,🛒 Frequent Shoppers
2464,60,Male,Clothing,21,25,Bi-Weekly,No,3.3,0,🛒 Frequent Shoppers
2465,47,Male,Outerwear,84,4,Bi-Weekly,No,2.8,0,🛒 Frequent Shoppers
2466,18,Male,Footwear,63,20,Weekly,No,4.4,0,🛒 Frequent Shoppers
2467,32,Male,Clothing,84,37,Annually,No,3.7,0,🛒 Frequent Shoppers
2468,27,Male,Clothing,72,28,Annually,No,3.6,0,🛒 Frequent Shoppers
2469,65,Male,Clothing,21,6,Weekly,No,3.7,0,🛒 Frequent Shoppers
2470,68,Male,Footwear,92,27,Annually,No,5.0,0,🛒 Frequent Shoppers
2471,55,Male,Clothing,72,29,Fortnightly,No,2.7,0,🛒 Frequent Shoppers
2472,30,Male,Footwear,83,1,Annually,No,4.3,0,🛒 Frequent Shoppers
2473,24,Male,Clothing,73,31,Annually,No,4.1,0,🛒 Frequent Shoppers
2474,57,Male,Clothing,98,28,Quarterly,No,2.6,0,🛒 Frequent Shoppers
2475,23,Male,Clothing,76,19,Quarterly,No,3.2,0,🛒 Frequent Shoppers
2476,69,Male,Clothing,43,36,Monthly,No,3.5,0,🛒 Frequent Shoppers
2477,60,Male,Accessories,60,28,Monthly,No,3.7,0,🛒 Frequent Shoppers
2478,25,Male,Accessories,40,29,Weekly,No,3.8,0,🛒 Frequent Shoppers
2479,18,Male,Clothing,93,9,Every 3 Months,No,4.8,0,🛒 Frequent Shoppers
2480,37,Male,Clothing,98,26,Every 3 Months,No,4.2,0,🛒 Frequent Shoppers
2481,61,Male,Clothing,91,7,Fortnightly,No,2.9,0,🛒 Frequent Shoppers
2482,41,Male,Accessories,92,35,Weekly,No,2.9,0,🛒 Frequent Shoppers
2483,69,Male,Accessories,87,46,Every 3 Months,No,4.8,0,🛒 Frequent Shoppers
2484,32,Male,Clothing,96,8,Monthly,No,2.9,0,🛒 Frequent Shoppers
2485,60,Male,Clothing,97,50,Every 3 Months,No,4.8,0,🛒 Frequent Shoppers
2486,43,Male,Clothing,55,37,Annually,No,4.6,0,🛒 Frequent Shoppers
2487,61,Male,Clothing,58,6,Fortnightly,No,4.4,0,🛒 Frequent Shoppers
2488,57,Male,Footwear,21,16,Bi-Weekly,No,3.0,0,🛒 Frequent Shoppers
2489,56,Male,Accessories,82,30,Monthly,No,4.4,0,🛒 Frequent Shoppers
2490,66,Male,Outerwear,34,50,Quarterly,No,3.9,0,🛒 Frequent Shoppers
2491,52,Male,Clothing,78,5,Every 3 Months,No,4.0,0,🛒 Frequent Shoppers
2492,63,Male,Accessories,47,15,Monthly,No,2.5,0,🛒 Frequent Shoppers
2493,50,Male,Accessories,96,34,Bi-Weekly,No,4.1,0,🛒 Frequent Shoppers
2494,21,Male,Clothing,23,6,Every 3 Months,No,4.8,0,🛒 Frequent Shoppers
2495,42,Male,Footwear,27,26,Annually,No,2.6,0,🛒 Frequent Shoppers
2496,40,Male,Accessories,37,34,Every 3 Months,No,3.1,0,🛒 Frequent Shoppers
2497,67,Male,Accessories,79,37,Weekly,No,3.2,0,🛒 Frequent Shoppers
2498,35,Male,Accessories,40,28,Annually,No,4.2,0,🛒 Frequent Shoppers
2499,18,Male,Outerwear,39,38,Fortnightly,No,2.6,0,🛒 Frequent Shoppers
2500,52,Male,Clothing,73,2,Quarterly,No,3.1,0,🛒 Frequent Shoppers
2501,59,Male,Accessories,84,32,Bi-Weekly,No,2.9,0,🛒 Frequent Shoppers
2502,49,Male,Clothing,94,30,Bi-Weekly,No,4.6,0,🛒 Frequent Shoppers
2503,46,Male,Clothing,47,17,Every 3 Months,No,4.1,0,🛒 Frequent Shoppers
2504,69,Male,Footwear,77,5,Bi-Weekly,No,2.5,0,🛒 Frequent Shoppers
2505,56,Male,Clothing,94,31,Bi-Weekly,No,4.0,0,🛒 Frequent Shoppers
2506,27,Male,Accessories,75,43,Quarterly,No,3.5,0,🛒 Frequent Shoppers
2507,57,Male,Clothing,82,19,Annually,No,4.4,0,🛒 Frequent Shoppers
2508,58,Male,Footwear,36,32,Every 3 Months,No,2.9,0,🛒 Frequent Shoppers
2509,23,Male,Footwear,90,5,Bi-Weekly,No,3.1,0,🛒 Frequent Shoppers
2510,19,Male,Clothing,48,9,Quarterly,No,4.4,0,🛒 Frequent Shoppers
2511,40,Male,Outerwear,42,48,Weekly,No,4.4,0,🛒 Frequent Shoppers
2512,54,Male,Accessories,33,1,Quarterly,No,2.7,0,🛒 Frequent Shoppers
2513,50,Male,Clothing,63,20,Monthly,No,4.9,0,🛒 Frequent Shoppers
2514,69,Male,Accessories,53,42,Annually,No,3.5,0,🛒 Frequent Shoppers
2515,42,Male,Accessories,37,45,Bi-Weekly,No,4.8,0,🛒 Frequent Shoppers
2516,37,Male,Clothing,92,41,Monthly,No,4.2,0,🛒 Frequent Shoppers
2517,46,Male,Clothing,73,36,Quarterly,No,4.6,0,🛒 Frequent Shoppers
2518,64,Male,Clothing,38,10,Annually,No,2.9,0,🛒 Frequent Shoppers
2519,20,Male,Footwear,51,31,Annually,No,4.0,0,🛒 Frequent Shoppers
2520,40,Male,Outerwear,90,21,Quarterly,No,4.9,0,🛒 Frequent Shoppers
2521,64,Male,Outerwear,56,16,Every 3 Months,No,3.1,0,🛒 Frequent Shoppers
2522,29,Male,Accessories,33,18,Every 3 Months,No,4.4,0,🛒 Frequent Shoppers
2523,20,Male,Accessories,53,20,Weekly,No,2.5,0,🛒 Frequent Shoppers
2524,43,Male,Accessories,24,21,Annually,No,3.4,0,🛒 Frequent Shoppers
2525,60,Male,Outerwear,59,23,Quarterly,No,3.7,0,🛒 Frequent Shoppers
2526,39,Male,Clothing,72,20,Weekly,No,4.2,0,🛒 Frequent Shoppers
2527,47,Male,Clothing,28,30,Bi-Weekly,No,3.4,0,🛒 Frequent Shoppers
2528,19,Male,Clothing,36,33,Every 3 Months,No,3.6,0,🛒 Frequent Shoppers
2529,52,Male,Accessories,47,31,Monthly,No,4.7,0,🛒 Frequent Shoppers
2530,34,Male,Accessories,62,48,Monthly,No,4.7,0,🛒 Frequent Shoppers
2531,25,Male,Clothing,98,28,Weekly,No,3.6,0,🛒 Frequent Shoppers
2532,43,Male,Footwear,28,7,Every 3 Months,No,4.6,0,🛒 Frequent Shoppers
